compile_time,runtime,category
1.0496714153011233,51.50777554769751,TPDE
0.9861735698828815,57.47612806340785,TPDE
1.0647688538100692,57.94371290083938,TPDE
1.1523029856408025,55.186336384670284,TPDE
0.9765846625276664,59.03228573000395,TPDE
0.976586304305082,62.42430514088723,TPDE
1.1579212815507391,71.31711540726319,TPDE
1.076743472915291,61.04746687699103,TPDE
0.9530525614065047,61.545302344336584,TPDE
1.0542560043585965,59.553324505403,TPDE
0.9536582307187538,48.487372708205754,TPDE
0.9534270246429744,59.840916747304696,TPDE
1.0241962271566034,60.36138125964616,TPDE
0.8086719755342202,74.77945267491171,TPDE
0.8275082167486967,58.84583421131327,TPDE
0.9437712470759028,61.80928405400167,TPDE
0.8987168879665576,59.79172938176854,TPDE
1.0314247332595274,52.987931774282806,TPDE
0.9091975924478789,66.85693688709013,TPDE
0.8587696298664709,64.51159819612064,TPDE
1.1465648768921555,64.74619168225829,TPDE
0.9774223699513465,54.543675271231564,TPDE
1.0067528204687923,68.4167658656166,TPDE
0.8575251813786543,51.588893623246314,TPDE
0.9455617275474817,63.52114256280162,TPDE
1.0110922589709865,73.14273375485988,TPDE
0.8849006422577698,54.05678204921587,TPDE
1.0375698018345672,56.60221362238337,TPDE
0.9399361310081195,60.59790819052585,TPDE
0.9708306250206723,56.97914607530281,TPDE
0.9398293387770603,50.6960194136032,TPDE
1.1852278184508938,60.41137784883617,TPDE
0.9986502775262066,53.62617771764337,TPDE
0.89422890710441,62.84155458381109,TPDE
1.082254491210319,54.48345459459718,TPDE
0.8779156350028978,69.29960643010524,TPDE
1.0208863595004756,55.30048024598258,TPDE
0.8040329876120225,58.06763090276595,TPDE
0.8671813951101569,64.88110330421802,TPDE
1.0196861235869124,52.61481410139627,TPDE
1.0738466579995412,61.36475960762478,TPDE
1.017136828118997,67.84285652569457,TPDE
0.9884351717611759,50.35510059263264,TPDE
0.9698896304410711,61.10780315119383,TPDE
0.8521478009632573,61.559296765490544,TPDE
0.9280155791605291,64.69093723066386,TPDE
0.9539361229040213,52.57829573473151,TPDE
1.1057122226218916,52.07726032149434,TPDE
1.0343618289568461,63.13164939370139,TPDE
0.8236959844637266,61.78190803939911,TPDE
1.0324083969394795,61.50295710207526,TPDE
0.9614917719583683,62.07868925698185,TPDE
0.9323077999694042,55.919851670529056,TPDE
1.0611676288840868,61.393522182966024,TPDE
1.103099952249595,61.75843483979209,TPDE
1.0931280119116198,55.71389149184179,TPDE
0.9160782476777362,71.19464706686854,TPDE
0.9690787624148786,62.84299752547072,TPDE
1.0331263431403563,52.852179016784106,TPDE
1.097554512712236,63.93932165180298,TPDE
0.952082576215471,54.15190997863607,TPDE
0.9814341023336183,64.72250762245471,TPDE
0.8893665025993972,66.95157347404442,TPDE
0.8803793375919329,55.075906089889735,TPDE
1.08125258223942,65.78025677546593,TPDE
1.1356240028570823,62.47668556161899,TPDE
0.9927989878419666,64.93236095996694,TPDE
1.1003532897892023,71.38075789592368,TPDE
1.0361636025047634,58.52767130398278,TPDE
0.9354880245394875,55.47758301385506,TPDE
1.0361395605508414,54.66291342224686,TPDE
1.153803656646597,55.10513829020737,TPDE
0.9964173960890048,59.53738974351538,TPDE
1.1564643655814006,62.04691184889986,TPDE
0.7380254895910255,61.660144795980116,TPDE
1.0821902504375225,64.96309949421614,TPDE
1.008704706823817,60.07801135126744,TPDE
0.9700992649534133,68.7212044629439,TPDE
1.0091760776535503,58.41205900057226,TPDE
0.8012431085399108,76.32101499953771,TPDE
0.9780328112162489,63.75400408659004,TPDE
1.0357112571511746,54.8570546615023,TPDE
1.1477894044741517,53.57464501163333,TPDE
0.9481729781726352,62.894834491459115,TPDE
0.9191506397106812,58.65922328804489,TPDE
0.9498242956415464,64.28400296455256,TPDE
1.0915402117702073,62.83942574744127,TPDE
1.0328751109659684,59.56302652405876,TPDE
0.9470239796232961,54.91923769158957,TPDE
1.0513267433113356,50.91091665188481,TPDE
1.0097077549348041,57.320910287597876,TPDE
1.096864499053289,65.13839276594084,TPDE
0.9297946906122647,61.284562464781224,TPDE
0.9672337853402232,52.52556732772807,TPDE
0.9607891846867842,61.03908555510709,TPDE
0.8536485051867881,62.31190427837302,TPDE
1.0296120277064575,54.6968553827932,TPDE
1.0261055272179889,60.92235063567317,TPDE
1.000511345664246,60.349252310676,TPDE
0.9765412866624853,53.14217821301626,TPDE
10.357787360348283,50.4405274399286,LLVM-O0
10.560784526368234,51.91900427891667,LLVM-O0
11.083051243175277,59.11011482817794,LLVM-O0
11.053802052034904,58.35703645988406,LLVM-O0
8.622330632042909,54.885041233197185,LLVM-O0
9.062174960084878,55.6453006081983,LLVM-O0
10.51503526720866,62.027156926836334,LLVM-O0
10.513785950912208,51.746357361402936,LLVM-O0
10.515047686306048,58.009035596435204,LLVM-O0
13.85273149065472,53.887940411613585,LLVM-O0
10.570890510693166,53.80275338225029,LLVM-O0
11.135565640180598,61.043272685929544,LLVM-O0
10.954001763493203,59.53978991943416,LLVM-O0
10.651391251305798,59.47430299800351,LLVM-O0
9.684730755359654,62.18013343934881,LLVM-O0
10.758969220493267,55.11552112898018,LLVM-O0
9.227174785462427,58.7507413421223,LLVM-O0
9.763181393259991,53.29353283873599,LLVM-O0
9.514636452170896,56.78291493868643,LLVM-O0
10.081874139386322,54.28421320097773,LLVM-O0
12.314658566673508,55.53347780745995,LLVM-O0
8.132734807408251,58.273363639903025,LLVM-O0
10.686260190374513,50.499786242215905,LLVM-O0
8.387284128810348,66.50813001627003,LLVM-O0
9.528068134210567,49.46690440175164,LLVM-O0
11.088950596967367,48.321962629667475,LLVM-O0
10.064280019095463,61.36960980425037,LLVM-O0
8.922255222070694,59.35414481679615,LLVM-O0
9.284696290740031,58.43265899378685,LLVM-O0
10.679597748934675,58.45590030095354,LLVM-O0
9.269633368282863,54.93264274934197,LLVM-O0
10.216458589581976,50.065100956827926,LLVM-O0
10.045571839903813,55.416925070065496,LLVM-O0
9.348399652394184,51.275610586683385,LLVM-O0
12.143944089325325,60.36315853379763,LLVM-O0
10.633919022318011,54.19118440173824,LLVM-O0
7.974857413342393,50.45976541764119,LLVM-O0
10.186454314769428,53.232377870908536,LLVM-O0
9.338213535231612,57.271122998515935,LLVM-O0
10.852433334796224,51.89951495957814,LLVM-O0
9.207479261567299,50.47778782438463,LLVM-O0
9.8852635585331,56.340279663205514,LLVM-O0
10.504987278980456,56.34731614109798,LLVM-O0
10.865755194170122,52.21181253545878,LLVM-O0
8.799703592944224,52.40928931909922,LLVM-O0
9.665498764159052,56.276274655467,LLVM-O0
9.525054688839043,47.035536121764714,LLVM-O0
9.346670767426287,47.25894924092895,LLVM-O0
11.765454240281096,51.0485567831116,LLVM-O0
10.404981710960955,53.82604066558484,LLVM-O0
8.739116045664955,56.709991610789025,LLVM-O0
10.917861947054776,63.11445919322254,LLVM-O0
12.122156197012632,59.71712792761111,LLVM-O0
11.032465260551147,54.12033808520115,LLVM-O0
8.480630034045987,54.895410856535214,LLVM-O0
9.51576592713375,49.48608849449205,LLVM-O0
11.266911149186623,54.89817775204185,LLVM-O0
9.29233053438122,53.41237748593924,LLVM-O0
10.443819428146229,56.77495208185949,LLVM-O0
10.774634053429336,50.450229810462226,LLVM-O0
9.073069528421916,57.856405828326444,LLVM-O0
9.9404746439382,63.43006402151418,LLVM-O0
6.758732659930928,54.401819183487284,LLVM-O0
8.97561235866571,57.20941447154418,LLVM-O0
9.74743184860684,58.79579195441112,LLVM-O0
8.752216818035151,52.793287404627904,LLVM-O0
11.632411303931635,56.23250864995729,LLVM-O0
8.569858622039368,55.06925820429987,LLVM-O0
9.559955513303017,55.53721854201857,LLVM-O0
10.130740577286092,50.74844618879494,LLVM-O0
11.441273289066116,55.13480595842419,LLVM-O0
8.564137848820561,57.73899060184997,LLVM-O0
11.16316375215496,62.98128984287273,LLVM-O0
10.010233061019587,60.27598954346864,LLVM-O0
9.018491348952049,66.84250351631356,LLVM-O0
10.462103474263271,50.77958840411573,LLVM-O0
10.199059695573471,59.79776350196373,LLVM-O0
9.399783122841205,56.00838103156094,LLVM-O0
10.06980208499002,67.04391613269719,LLVM-O0
9.61468640313824,50.55435943054667,LLVM-O0
10.113517345251248,50.38152986800573,LLVM-O0
10.662130674521046,51.70334045005788,LLVM-O0
11.586016816145353,43.31857351629606,LLVM-O0
8.76218450117315,52.108347380755816,LLVM-O0
12.133033374656266,50.82477036145466,LLVM-O0
8.047912200477498,55.82716582561914,LLVM-O0
9.848214904964417,56.87965786677438,LLVM-O0
10.588317206484577,65.31893961568737,LLVM-O0
10.280991867735032,60.22733111002328,LLVM-O0
9.377300480179406,51.82702989385678,LLVM-O0
9.791877749642724,50.058719307584035,LLVM-O0
9.506999065341168,57.70555544328578,LLVM-O0
9.410635243055788,47.73871736138647,LLVM-O0
10.849602097021025,65.07302321219895,LLVM-O0
10.357015485965047,61.48692066396708,LLVM-O0
9.307090404739347,52.419533913424125,LLVM-O0
10.899599875433251,45.57776009000017,LLVM-O0
10.30729952087661,62.44629805790977,LLVM-O0
10.81286211883896,54.3700308511106,LLVM-O0
10.629628841923612,61.80798971585404,LLVM-O0
84.05572341205632,30.046988255712012,LLVM-O1
94.00624977046228,32.75089576129286,LLVM-O1
100.05243699718183,23.65393917199736,LLVM-O1
100.46980593764742,29.04816540089907,LLVM-O1
95.49934528520757,25.710732934914976,LLVM-O1
106.22849932347499,26.160405194647087,LLVM-O1
89.32379570617405,25.87091670834311,LLVM-O1
98.57620514978707,25.124025383380506,LLVM-O1
101.20295631711899,27.633434476848276,LLVM-O1
105.1443883405875,25.214887179869645,LLVM-O1
107.11614878088889,28.243756270894558,LLVM-O1
88.75357908162131,27.361845199014873,LLVM-O1
84.65885829264377,26.842892871117375,LLVM-O1
112.7767682189851,25.004199929385607,LLVM-O1
103.32314011979592,25.913878840937084,LLVM-O1
92.51513463443446,29.57732587102083,LLVM-O1
115.51151975522522,28.87752226596705,LLVM-O1
101.15674634292859,24.811723076803986,LLVM-O1
111.79297184063826,27.773163839930373,LLVM-O1
100.67518481410109,29.56631458927242,LLVM-O1
120.60747924881987,22.909135476916227,LLVM-O1
117.55340842443205,28.99424052904482,LLVM-O1
97.51035851520926,25.677784662898922,LLVM-O1
109.71570950954356,29.06914633863119,LLVM-O1
106.45375949585147,25.401037319508077,LLVM-O1
113.68631557532349,22.536574223172572,LLVM-O1
90.35076539419896,23.0242582958213,LLVM-O1
106.8605145999844,27.6322336033188,LLVM-O1
110.58424486849587,28.214236879734074,LLVM-O1
82.41260513576886,25.013129280962875,LLVM-O1
88.16741487334225,29.256129261637778,LLVM-O1
79.60767822239899,22.93081982876036,LLVM-O1
97.30593165555442,27.31828055371988,LLVM-O1
107.17542255795962,24.169705450653243,LLVM-O1
115.02357052096028,25.707450703544062,LLVM-O1
100.74094780419775,27.630346346120138,LLVM-O1
116.28615545571292,25.13386324546913,LLVM-O1
86.19898541785109,26.44247225336798,LLVM-O1
82.96617560644846,30.26730522533971,LLVM-O1
99.44452301103381,25.91354735881134,LLVM-O1
103.84065448939307,29.79815330817914,LLVM-O1
99.67305251905907,24.39330614969155,LLVM-O1
79.32557899960123,28.956961489267027,LLVM-O1
99.10879960487212,31.464313706809225,LLVM-O1
86.95530499495146,20.702977624649954,LLVM-O1
106.69672548830039,25.30853804745619,LLVM-O1
103.66598246096848,29.086948349746486,LLVM-O1
90.60120213672644,26.94162518838177,LLVM-O1
94.86133082663306,28.520651151771098,LLVM-O1
89.40786478111049,25.839040736531494,LLVM-O1
99.37320902726829,27.738121915550476,LLVM-O1
109.55142320501238,27.071887602671783,LLVM-O1
90.14273953664457,30.71140066956447,LLVM-O1
105.04046515517844,28.199657319078337,LLVM-O1
94.69742381627559,28.428407320706807,LLVM-O1
92.07127167737656,26.367338343163215,LLVM-O1
98.92969640045442,26.159082883800643,LLVM-O1
